zz0131543;4.6;131
zz0131566;6.4;9271
zz0131571;6.8;192
zz0131596;5.7;455
zz0131603;5.0;141
zz0131624;2.6;352
zz0131636;8.3;5195
zz0131646;4.3;15983
zz0131704;4.2;19101
zz0131857;6.5;56087
zz0131972;4.4;127
zz0131985;3.7;167
zz0131988;5.3;209
zz0131993;2.3;144
zz0132000;2.5;384
zz0132014;6.5;172
zz0132068;7.0;112
zz0132078;5.6;225
zz0132118;6.2;149
zz0132160;6.7;415
zz0132164;5.7;577
zz0132165;5.2;649
zz0132184;4.1;156
zz0132204;6.6;153
zz0132213;5.6;588
zz0132245;4.6;38891
zz0132347;6.1;61124
zz0132376;6.5;952
zz0132378;6.8;829
zz0132382;6.9;800
zz0132384;6.5;788
zz0132386;6.8;128
zz0132464;7.2;102
zz0132477;7.8;80542
zz0132502;6.2;621
zz0132512;6.0;12862
zz0132563;6.9;785
zz0132662;1.8;291
zz0132676;6.9;414
zz0132726;3.7;165
zz0132885;4.6;351
zz0132888;3.7;1433
zz0132889;4.1;167
zz0132892;7.0;222
zz0132905;6.6;1028
zz0132907;5.6;541
zz0132910;4.9;10705
zz0132914;5.8;259
zz0132932;7.1;102
zz0132933;3.0;364
zz0132939;4.7;128
zz0132983;6.6;208
zz0132989;6.6;137
zz0133011;7.2;240
zz0133016;7.0;131
zz0133024;6.9;9702
zz0133028;7.1;461
zz0133046;5.3;19486
zz0133059;6.2;1397
zz0133063;7.0;132
zz0133064;3.0;206
zz0133089;7.0;160
zz0133093;8.7;1632315
zz0133097;5.5;119
zz0133104;5.4;933
zz0133108;7.7;584
zz0133117;6.3;141
zz0133118;4.6;107
zz0133122;5.1;4400
zz0133128;6.8;180
zz0133137;7.2;296
zz0133142;6.8;192
zz0133146;5.3;133
zz0133152;5.7;207951
zz0133162;7.8;826
zz0133167;7.0;205
zz0133168;7.0;288
zz0133170;7.8;1494
zz0133186;6.0;173
zz0133189;7.5;25474
zz0133196;5.4;299
zz0133197;4.3;465
zz0133226;6.6;159
zz0133228;6.6;607
zz0133240;7.2;99484
zz0133245;7.0;218
zz0133314;5.3;923
zz0133327;6.3;328
zz0133331;6.3;151
zz0133351;7.1;694
zz0133363;7.7;17833
zz0133385;6.0;38798
zz0133413;6.5;398
zz0133689;6.8;503
zz0133748;6.9;111
zz0133751;6.5;108775
zz0133832;4.2;608
zz0133859;7.0;115
zz0133906;7.3;3407
zz0133927;2.8;248
zz0133930;7.3;497
zz0133952;6.4;67420
zz0133981;4.8;153
zz0133985;6.4;7535
zz0133991;6.4;129
zz0134002;5.7;159
zz0134013;7.0;235
zz0134027;6.4;226
zz0134028;6.7;182
zz0134033;6.4;9524
zz0134057;4.8;558
zz0134061;4.7;127
zz0134067;5.9;17831
zz0134084;5.6;121153
zz0134119;7.4;178076
zz0134148;6.1;207
zz0134149;1.6;124
zz0134154;6.7;12816
zz0134167;4.4;394
zz0134230;6.5;1638
zz0134273;6.5;121728
zz0134286;7.0;354
zz0134380;4.2;356
zz0134613;6.3;362
zz0134614;8.0;3168
zz0134618;6.7;25157
zz0134619;5.7;20627
zz0134630;6.1;9054
zz0134633;7.5;2261
zz0134645;5.2;206
zz0134664;6.8;930
zz0134668;6.8;264
zz0134743;4.5;135
zz0134751;4.9;122
zz0134753;5.2;174
zz0134756;7.1;418
zz0134770;7.0;132
zz0134771;7.1;776
zz0134777;5.3;246
zz0134786;8.0;1947
zz0134805;6.9;134
zz0134817;7.3;336
zz0134821;6.5;513
zz0134833;6.2;149
zz0134847;7.1;222655
zz0134854;6.4;525
zz0134862;5.2;314
zz0134899;5.8;201
zz0134906;5.0;156
zz0134912;4.8;283
zz0134914;4.4;259
zz0134915;3.7;262
zz0134928;5.2;2886
zz0134969;2.9;1540
zz0134974;5.2;243
zz0134983;4.9;16884
zz0134993;5.6;177
zz0135007;7.6;7748
zz0135024;5.3;3434
zz0135026;6.6;246
zz0135032;7.3;163
zz0135033;7.4;1450
zz0135037;6.7;1461
zz0135043;7.0;193
zz0135049;5.4;172
zz0135124;4.3;345
zz0135140;4.5;114
zz0135155;6.9;447
zz0135157;6.5;140
zz0135161;5.1;330
zz0135163;6.2;137
zz0135164;4.3;170
zz0135165;4.0;844
zz0135166;7.2;583
zz0135169;5.8;113
zz0135173;5.7;116
zz0135270;4.7;258
zz0135398;5.7;129
zz0135412;6.0;168
zz0135417;7.2;154
zz0135444;4.0;105
zz0135477;6.5;260
zz0135496;7.0;158
zz0135509;5.9;1207
zz0135512;7.1;479
zz0135515;4.6;291
zz0135519;7.5;1010
zz0135526;4.9;154
zz0135534;7.2;273
zz0135548;5.9;410
zz0135573;7.5;535
zz0135621;4.7;274
zz0135625;7.9;893
zz0135639;7.4;313
zz0135652;6.3;212
zz0135666;4.6;176
zz0135673;7.6;1468
zz0135694;5.4;134
zz0135707;6.4;342
zz0135740;7.1;181
zz0135774;5.8;244
zz0135790;7.6;9440
zz0135825;4.7;127
zz0135831;3.8;272
zz0135933;4.1;276
zz0135991;4.1;122
zz0136099;6.7;266
zz0136153;4.7;2101
zz0136217;5.2;340
zz0136225;7.5;364
zz0136242;6.3;550
zz0136244;6.0;6234
zz0136284;6.8;482
zz0136352;6.2;8058
zz0136376;5.6;488
zz0136393;7.0;125
zz0136413;5.6;113
zz0136423;7.3;627
zz0136440;6.5;570
zz0136471;6.3;126
zz0136478;7.5;411
zz0136517;4.4;101
zz0136523;6.6;182
zz0136527;7.5;162
zz0136535;5.0;1018
zz0136556;6.4;140
zz0136559;6.3;581
zz0136624;7.1;526
zz0136694;6.9;1784
zz0136748;6.8;191
zz0136758;5.6;252
zz0136964;4.9;245
zz0136967;6.5;114
zz0136997;6.8;644
zz0137003;6.7;252
zz0137033;5.4;100
zz0137036;6.0;129
zz0137048;6.7;124
zz0137079;6.6;1217
zz0137087;6.7;204
zz0137094;3.9;427
zz0137142;4.7;183
zz0137148;2.4;120
zz0137149;7.6;214
zz0137187;7.1;193
zz0137201;5.9;2440
zz0137204;8.8;264
zz0137212;4.5;746
zz0137226;7.9;1755
zz0137251;6.9;141
zz0137291;5.3;211
zz0137338;6.0;14470
zz0137344;6.9;149
zz0137361;7.4;377
zz0137362;6.6;172
zz0137363;7.2;80028
zz0137386;6.6;3598
zz0137401;6.2;1425
zz0137427;5.4;316
zz0137439;7.5;4296
zz0137455;7.2;113
zz0137458;4.7;213
zz0137459;7.7;191
zz0137494;6.3;105339
zz0137505;4.1;415
zz0137523;8.8;1807440
zz0137546;6.4;230
zz0137799;5.7;2270
zz0137827;5.6;458
zz0137871;5.5;124
zz0137890;5.4;174
zz0137909;5.2;194
zz0137956;5.3;125
zz0137961;4.1;153
zz0137982;5.9;143
zz0138050;2.5;460
zz0138063;5.1;166
zz0138074;1.3;1186
zz0138075;5.8;377
zz0138078;4.8;656
zz0138089;3.9;713
zz0138090;7.0;112
zz0138097;7.1;210981
zz0138100;6.9;136
zz0138104;7.1;104
zz0138121;4.4;160
zz0138126;5.8;111
zz0138192;5.4;177
zz0138279;5.3;379
zz0138289;5.9;608
zz0138299;7.0;113
zz0138304;5.4;52235
zz0138317;7.1;191
zz0138322;2.7;375
zz0138324;6.6;134
zz0138355;6.8;302
zz0138359;6.2;202
zz0138411;7.1;183
zz0138414;6.7;5603
zz0138420;5.4;336
zz0138464;5.9;581
zz0138467;5.9;2656
zz0138474;4.1;365
zz0138487;6.5;4033
zz0138493;6.6;469
zz0138510;6.2;38978
zz0138511;5.6;484
zz0138524;6.2;89972
zz0138529;5.1;215
zz0138531;5.7;228
zz0138537;6.9;1163
zz0138539;5.2;106
zz0138541;6.1;3594
zz0138587;6.1;945
zz0138590;6.2;2443
zz0138602;6.3;155
zz0138613;5.5;163
zz0138631;5.6;265
zz0138636;5.2;123
zz0138645;5.5;212
zz0138647;3.9;753
zz0138657;6.2;111
zz0138661;6.4;122
zz0138681;5.6;1127
zz0138689;5.6;107
zz0138702;6.5;149
zz0138703;5.7;6638
zz0138704;7.4;167656
zz0138716;6.6;136
zz0138749;6.9;82217
zz0138764;6.1;210
zz0138771;5.7;148
zz0138787;2.0;238
zz0138795;5.3;553
zz0138810;7.0;295
zz0138833;5.1;120
zz0138862;5.1;399
zz0138874;7.2;3019
zz0138877;5.8;128
zz0138910;3.6;250
zz0138922;7.0;110
zz0138927;6.5;367
zz0138946;6.4;19633
zz0138987;5.4;1657
zz0138989;5.6;216
zz0139029;4.0;397
zz0139030;5.5;630
zz0139060;4.6;366
zz0139076;5.3;1134
zz0139091;4.5;290
zz0139112;5.3;299
zz0139124;5.3;160
zz0139134;6.8;176314
zz0139151;5.2;8792
zz0139157;6.7;128
zz0139160;4.6;114
zz0139194;4.7;108
zz0139216;6.6;621
zz0139239;7.2;66142
zz0139249;6.8;158
zz0139288;2.9;181
zz0139362;6.6;9686
zz0139388;5.7;1700
zz0139394;5.9;395
zz0139414;5.7;53857
zz0139421;3.8;196
zz0139422;5.6;107
zz0139426;4.9;1157
zz0139429;5.8;275
zz0139440;5.6;121
zz0139442;5.2;182
zz0139462;6.3;35075
zz0139465;4.0;1570
zz0139467;3.6;284
zz0139487;3.1;312
zz0139499;4.4;303
zz0139525;6.3;208
zz0139573;5.0;109
zz0139606;5.4;504
zz0139615;7.1;2203
zz0139632;5.7;353
zz0139639;4.0;181
zz0139641;6.2;106
zz0139649;5.5;495
zz0139654;7.7;381509
zz0139656;5.1;182
zz0139657;5.5;435
zz0139659;5.3;335
zz0139668;6.6;31451
zz0139669;5.6;176
zz0139680;7.4;520
zz0139681;6.5;159
zz0139682;4.7;235
zz0139683;5.3;202
zz0139687;6.7;109
zz0139699;6.5;41256
zz0139728;6.9;163
zz0139733;6.2;216
zz0139739;7.0;105
zz0139745;4.9;141
zz0139809;7.1;65720
zz0139820;7.8;1228
zz0139859;7.7;1594
zz0139861;7.4;1860
zz0139876;8.2;8447
zz0139877;6.5;474
zz0139898;7.1;1309
zz0139927;8.0;270
zz0139942;6.4;133
zz0139951;6.8;725
zz0139961;6.9;119
zz0140019;7.7;333
zz0140034;5.6;188
zz0140046;6.5;205
zz0140067;3.6;233
zz0140090;8.2;2403
zz0140093;7.1;153
zz0140100;6.5;112
zz0140137;5.2;151
zz0140174;4.8;322
zz0140282;5.7;1095
zz0140293;6.0;111
zz0140307;6.5;460
zz0140312;5.3;505
zz0140329;5.1;363
zz0140332;6.8;134
zz0140348;8.5;3021
zz0140352;7.8;157061
zz0140367;6.1;119
zz0140377;8.5;3575
zz0140379;6.4;24109
zz0140381;6.8;280
zz0140384;7.2;2882
zz0140397;6.8;8793
zz0140399;7.5;2526
zz0140412;7.5;554
zz0140428;7.0;771
zz0140448;8.0;916
zz0140471;2.3;286
zz0140502;6.8;152
zz0140508;5.4;754
zz0140533;4.8;237
zz0140534;8.2;1177
zz0140536;7.0;177
zz0140542;7.7;431
zz0140543;5.8;332
zz0140547;5.3;314
zz0140550;5.1;171
zz0140558;6.0;372
zz0140578;5.6;137
zz0140587;5.5;322
zz0140588;4.6;292
zz0140590;6.1;303
zz0140603;6.9;1131
zz0140614;4.7;220
zz0140627;6.4;615
zz0140638;6.6;487
zz0140648;6.7;171
zz0140653;6.1;966
zz0140677;6.8;272
zz0140681;5.3;267
zz0140688;6.4;963
zz0140703;6.7;129
zz0140784;6.9;117
zz0140793;3.6;224
zz0140796;4.5;5273
zz0140797;6.7;201
zz0140825;7.6;3234
zz0140834;5.5;265
zz0140840;3.9;248
zz0140859;4.7;448
zz0140879;6.3;474
zz0140888;8.0;35401
zz0140914;6.8;384
zz0140973;5.2;238
zz0141083;5.8;134
zz0141098;5.4;31858
zz0141105;6.7;3103
zz0141109;5.4;32089
zz0141120;3.8;323
zz0141121;6.6;1114
zz0141122;5.6;355
zz0141270;5.0;204
zz0141369;4.1;44636
zz0141399;5.4;2246
zz0141563;4.4;112
zz0141574;4.9;213
zz0141666;6.6;127
zz0141667;3.8;117
zz0141673;5.6;199
zz0141697;6.0;273
zz0141742;6.3;238
zz0141824;7.2;1098
zz0141830;7.9;851
zz0141861;6.6;582
zz0141874;6.9;159
zz0141880;5.2;108
zz0141897;5.1;1152
zz0141904;8.6;379
zz0141907;4.5;4626
zz0141926;6.6;75749
zz0141966;7.8;967
zz0141974;7.3;9503
zz0141996;2.7;341
zz0141998;7.5;1185
zz0142063;5.9;532
zz0142085;6.7;126
zz0142097;4.5;262
zz0142120;1.3;153
zz0142171;5.6;133
zz0142179;6.4;108
zz0142181;7.5;4387
zz0142192;6.1;17250
zz0142201;6.2;6604
zz0142215;7.0;212
zz0142231;6.8;1607
zz0142233;7.0;6670
zz0142234;6.0;4353
zz0142235;7.0;6042
zz0142236;7.7;9209
zz0142237;7.1;6406
zz0142238;7.2;5173
zz0142239;6.6;4498
zz0142240;6.8;5633
zz0142241;7.1;5960
zz0142242;7.5;9342
zz0142243;7.5;7542
zz0142244;6.7;5042
zz0142248;7.1;1672
zz0142249;6.8;1813
zz0142250;7.4;1850
zz0142251;6.9;2189
zz0142256;2.3;221
zz0142257;6.5;1262
zz0142260;4.6;187
zz0142274;4.2;158
zz0142316;7.1;2260
zz0142342;6.4;195700
zz0142360;6.2;131
zz0142371;7.3;6159
zz0142393;5.1;417
zz0142431;7.7;528
zz0142458;6.7;359
zz0142632;8.3;1848
zz0142634;3.2;536
zz0142650;4.6;223
zz0142688;6.7;164019
zz0142735;5.5;128
zz0142757;5.6;133
zz0142771;6.0;189
zz0142772;7.1;1332
zz0142773;6.9;532
zz0142804;6.1;8871
zz0142851;7.4;637
zz0142906;4.3;416
zz0142954;7.0;199
zz0142964;6.5;624
zz0142996;5.9;247
zz0142998;6.5;750
zz0143010;6.1;279
zz0143012;7.4;932
zz0143016;4.4;608
zz0143088;7.2;638
zz0143093;6.4;241
zz0143096;4.8;422
zz0143110;7.3;147
zz0143145;6.4;185155
zz0143147;6.8;126
zz0143166;5.5;269
zz0143186;6.3;145
zz0143187;1.9;323
zz0143202;7.4;256
zz0143203;6.6;127
zz0143235;6.9;199
zz0143261;4.5;1438
zz0143316;6.5;383
zz0143323;6.3;506
zz0143334;7.0;4131
zz0143337;5.2;235
zz0143338;4.7;995
zz0143344;3.7;165
zz0143348;7.6;3814
zz0143422;3.5;1451
zz0143428;7.6;3520
zz0143614;6.2;555
zz0143751;6.9;153
zz0143837;5.2;252
zz0143843;5.2;146
zz0143851;6.7;125
zz0143874;4.9;640
zz0143894;6.8;108
zz0143900;6.2;360
zz0143907;7.5;1261
zz0143924;5.7;162
zz0143952;4.5;310
zz0143967;6.6;610
zz0144018;4.0;330
zz0144020;7.4;1770
zz0144029;6.4;272
zz0144080;3.6;135
zz0144084;7.6;473137
zz0144106;6.5;1151
zz0144111;6.9;108
zz0144117;7.8;224749
zz0144120;5.4;51234
zz0144134;6.4;583
zz0144142;5.1;3601
zz0144146;4.5;490
zz0144155;5.8;199
zz0144156;3.7;139
zz0144168;6.1;18315
zz0144178;6.5;774
zz0144183;5.8;103
zz0144187;7.1;296
zz0144189;4.2;140
zz0144191;4.5;135
zz0144200;7.1;163
zz0144201;7.6;13034
zz0144214;6.4;52364
zz0144223;2.5;273
zz0144233;3.9;231
zz0144246;4.6;232
zz0144249;3.6;123
zz0144255;4.8;109
zz0144267;6.5;118
zz0144294;7.3;495
zz0144295;7.0;160
zz0144304;7.2;117
zz0144315;3.1;106
zz0144415;5.3;125
zz0144528;4.4;47646
zz0144546;6.3;871
zz0144548;4.9;312
zz0144555;5.4;1428
zz0144557;5.5;2465
zz0144589;6.8;290
zz0144596;4.9;183
zz0144597;5.7;222
zz0144604;6.4;1107
zz0144608;4.9;572
zz0144619;5.1;113
zz0144622;6.4;744
zz0144637;3.8;322
zz0144640;6.0;18154
zz0144646;7.0;480
zz0144681;7.2;502
zz0144688;5.6;469
zz0144715;5.9;13778
zz0144782;7.4;1184
zz0144785;7.2;144
zz0144814;4.7;15304
zz0144834;5.9;141
zz0144869;5.8;489
zz0144900;4.8;155
zz0144935;7.3;232
zz0144964;4.6;19127
zz0145006;7.3;1125
zz0145026;6.9;174
zz0145032;6.8;212
zz0145033;7.3;1142
zz0145037;7.4;313
zz0145048;6.2;477
zz0145056;2.9;172
zz0145100;7.0;249
zz0145132;4.0;166
zz0145334;6.2;419
zz0145393;7.1;2127
zz0145404;5.7;271
zz0145423;7.3;200
zz0145456;7.0;122
zz0145464;4.4;239
zz0145467;5.7;127
zz0145480;6.6;221
zz0145487;7.3;675212
zz0145503;7.5;12871
zz0145505;5.2;1665
zz0145529;2.4;3041
zz0145531;6.2;63527
zz0145532;7.4;328
zz0145547;7.1;9938
zz0145551;4.7;167
zz0145565;4.9;139
zz0145653;7.3;20095
zz0145660;6.6;213536
zz0145681;6.7;151519
zz0145682;7.0;186
zz0145734;7.0;18400
zz0145777;8.1;1085
zz0145814;5.4;207
zz0145851;6.9;121
zz0145891;7.0;1432
zz0145893;5.3;13127
zz0145929;7.2;951
zz0146063;6.3;260
zz0146271;7.2;2745
zz0146272;4.9;126
zz0146289;6.5;425
zz0146309;7.3;53099
zz0146315;6.7;649
zz0146316;5.8;195155
zz0146335;7.6;518
zz0146336;5.6;58580
zz0146398;7.0;136
zz0146407;3.9;106
zz0146458;6.8;715
zz0146468;7.1;2606
zz0146490;6.1;129
zz0146516;6.4;998
zz0146547;6.0;640
zz0146562;4.8;240
zz0146571;5.1;185
zz0146592;6.7;470
zz0146645;8.4;1458
zz0146664;7.0;248
zz0146671;6.1;312
zz0146675;5.8;104266
zz0146745;6.9;219
zz0146786;5.5;205
zz0146803;7.6;1461
zz0146838;6.9;110692
zz0146879;6.2;345
zz0146882;7.5;165533
zz0146984;6.7;52789
zz0146990;6.4;1655
zz0147004;6.9;15582
zz0147066;6.5;108
zz0147082;6.1;107
zz0147192;6.7;579
zz0147287;5.4;302
zz0147310;4.1;530
zz0147374;4.7;587
zz0147440;5.3;125
zz0147467;2.7;652
zz0147486;3.9;101
zz0147505;2.3;154
zz0147519;5.7;224
zz0147523;4.7;118
zz0147530;5.8;180
zz0147556;7.2;1617
zz0147599;6.0;2314
zz0147612;7.7;65435
zz0147651;6.2;299
zz0147653;3.3;128
zz0147800;7.3;289989
zz0147802;4.5;249
zz0147811;7.2;307
zz0147855;7.3;190
zz0147856;6.2;573
zz0147867;5.0;128
zz0147906;4.4;213
zz0147925;6.9;345
zz0148002;6.5;151
zz0148059;6.8;302
zz0148103;6.9;890
zz0148266;7.0;185
zz0148303;6.4;196
zz0148392;3.8;136
zz0148421;6.4;295
zz0148462;5.2;108
zz0148508;4.5;822
zz0148523;6.9;256
zz0148539;6.4;165
zz0148583;5.8;249
zz0148631;6.7;443
zz0148691;6.8;233
zz0148692;7.3;342
zz0148706;6.4;120
zz0148710;3.8;170
zz0148813;4.3;146
zz0148841;6.7;106
zz0148935;7.1;198
zz0148936;6.9;136
zz0148937;6.8;105
zz0148940;6.6;234
zz0149016;5.2;144
zz0149022;4.8;119
zz0149151;7.0;7533
zz0149171;5.6;1513
zz0149178;3.3;142
zz0149214;6.3;132
zz0149253;6.2;195
zz0149261;5.9;122850
zz0149291;7.6;3383
zz0149357;6.8;108
zz0149367;6.2;5590
zz0149372;4.4;369
zz0149555;5.8;109
zz0149556;5.1;268
zz0149568;5.5;1547
zz0149573;6.3;1558
zz0149581;6.0;189
zz0149601;7.7;9730
zz0149624;5.8;12778
zz0149669;6.7;234
zz0149677;2.9;755
zz0149691;6.2;16675
zz0149698;4.2;257
zz0149723;6.9;4596
zz0149802;7.1;135
zz0149893;6.2;113
zz0149898;5.2;1022
zz0149964;6.7;581
zz0149969;5.6;316
zz0150021;4.6;1615
zz0150113;6.8;177
zz0150143;6.8;1263
zz0150176;4.5;1537
zz0150179;2.8;122
zz0150216;6.8;8711
zz0150248;6.9;149
zz0150251;7.1;403
zz0150337;5.8;103
zz0150388;6.7;516
zz0150392;7.1;377
zz0150407;7.6;306
zz0150430;7.1;322
zz0150464;6.1;566
zz0150472;5.5;111
zz0150488;5.5;647
zz0150500;3.6;345
zz0150505;4.6;212
zz0150660;4.4;115
zz0150661;5.4;261
zz0150662;7.5;49351
zz0150683;7.1;156
zz0150786;5.0;495
zz0150789;6.1;225
zz0150790;4.8;130
zz0150844;5.4;337
zz0150855;5.1;172
zz0150864;5.7;751
zz0150912;7.1;1025
zz0150915;7.3;9621
zz0150918;6.9;1221
zz0150931;3.3;236
zz0150941;3.2;111
zz0150969;7.5;223
zz0150980;7.3;3303
zz0151022;4.1;578
zz0151035;7.8;935
zz0151047;6.3;430
zz0151073;6.7;298
zz0151090;4.1;517
zz0151121;6.5;3178
zz0151137;6.4;63333
zz0151150;6.1;9258
zz0151191;7.1;108
zz0151206;6.6;986
zz0151233;7.7;472
zz0151239;5.3;1730
zz0151281;4.6;524
zz0151305;3.4;198
zz0151309;5.5;142
zz0151331;5.1;586
zz0151392;6.9;381
zz0151466;6.7;113
zz0151483;5.5;243
zz0151494;5.3;100
zz0151495;6.2;120
zz0151511;8.1;829
zz0151568;7.3;11543
zz0151572;7.2;3563
zz0151582;6.1;6251
zz0151658;5.6;244
zz0151666;5.9;156
zz0151691;7.5;7537
zz0151738;6.1;81742
zz0151771;6.5;140
zz0151785;6.9;280
zz0151804;7.7;237708
zz0151886;4.9;360
zz0151892;6.1;386
zz0151905;4.2;793
zz0151975;3.7;110
zz0151987;6.7;751
zz0152015;5.8;4369
zz0152018;6.4;271
zz0152066;7.4;625
zz0152073;7.2;817
zz0152111;7.1;132
zz0152139;6.7;912
zz0152148;6.3;171
zz0152174;5.0;277
zz0152176;6.0;583
zz0152178;5.1;414
zz0152238;7.3;117
zz0152256;7.1;867
zz0152257;4.7;306
zz0152279;5.7;153
zz0152319;6.4;107
zz0152432;6.4;910
zz0152438;7.0;1323
zz0152492;7.4;628
zz0152548;4.8;176
zz0152720;6.6;167
zz0152721;5.3;107
zz0152836;6.7;4874
zz0152930;7.0;75518
zz0152946;2.9;186
zz0152979;6.9;652
zz0153031;5.6;159
zz0153032;6.3;1545
zz0153099;6.2;138
zz0153129;6.4;116
zz0153167;3.1;199
zz0153225;6.1;333
zz0153360;5.5;312
zz0153414;6.7;267
zz0153439;6.3;126
zz0153464;6.0;2555
zz0153489;7.9;1357
zz0153509;8.5;692
zz0153545;7.4;259
zz0153546;5.1;111
zz0153642;3.6;131
zz0153644;3.7;122
zz0153737;4.1;294
zz0153755;5.9;335
zz0153866;5.5;430
zz0154023;6.8;178
zz0154030;5.2;247
zz0154034;5.6;905
zz0154111;6.7;126
zz0154153;7.8;281
zz0154159;7.5;335
zz0154163;5.4;184
zz0154174;6.7;113
zz0154183;5.4;1088
zz0154187;6.8;120
zz0154232;6.2;100
zz0154270;5.4;124
zz0154321;5.8;122
zz0154330;4.6;428
zz0154344;5.7;101
zz0154378;6.9;303
zz0154420;8.0;76410
zz0154421;6.8;29292
zz0154443;5.8;3768
zz0154468;6.4;429
zz0154506;7.5;84550
zz0154565;7.8;439
zz0154587;6.6;860
zz0154683;6.8;3300
zz0154685;7.3;707
zz0154706;6.8;180
zz0154749;7.0;285
zz0154750;6.8;593
zz0154849;7.5;242
zz0154855;7.5;116
zz0154870;6.3;354
zz0154942;6.8;145
zz0154965;4.9;283
zz0155000;5.4;105
zz0155027;4.3;158
zz0155028;6.9;255
zz0155124;8.5;1699
zz0155150;5.1;344
zz0155157;6.7;1416
zz0155197;5.8;1552
zz0155198;5.1;142
zz0155265;8.6;2768
zz0155267;6.8;85504
zz0155278;7.0;1193
zz0155360;4.7;110
zz0155390;6.7;146
zz0155415;5.4;104
zz0155479;6.0;172
zz0155487;8.3;2280
zz0155528;5.0;197
zz0155578;4.8;277
zz0155581;5.6;319
zz0155588;5.7;110
zz0155618;6.8;138
zz0155671;5.5;214
zz0155681;6.5;117
zz0155711;6.5;17481
zz0155723;6.8;315
zz0155732;3.9;280
zz0155753;5.5;8927
zz0155754;6.3;603
zz0155755;6.0;296
zz0155758;7.3;191
zz0155776;5.7;23752
zz0155796;7.3;1415
zz0155805;6.3;104
zz0155810;7.0;974
zz0155815;3.2;316
zz0155830;6.6;179
zz0155841;6.8;251
zz0155845;6.4;365
zz0155858;7.5;581
zz0155877;5.5;156
zz0155887;7.2;125
zz0155891;6.9;157
zz0155914;4.5;533
zz0155919;5.2;234
zz0155940;5.1;195
zz0155953;7.5;238
zz0155975;4.6;45127
zz0156014;6.3;152
zz0156020;6.0;597
zz0156038;6.5;1240
zz0156079;7.8;744
zz0156096;7.5;1329
zz0156106;5.3;356
zz0156248;6.5;1409
zz0156258;7.1;193
zz0156290;6.8;121
zz0156323;5.8;8321
zz0156329;5.2;261
zz0156348;6.6;155
zz0156372;3.1;243
zz0156386;7.0;161
zz0156408;6.8;1384
zz0156417;4.8;353
zz0156427;6.8;132
zz0156455;7.6;225
zz0156460;6.6;1573
zz0156465;6.5;112
zz0156478;6.9;184
zz0156502;5.2;121
zz0156515;6.3;1987
zz0156531;7.1;145
zz0156583;6.5;142
zz0156587;7.4;2466
zz0156588;6.4;611
zz0156610;7.5;3324
zz0156639;6.2;2309
zz0156658;5.7;493
zz0156659;5.7;119
zz0156670;6.3;124
zz0156691;6.4;183
zz0156701;7.4;1504
zz0156706;3.3;1194
zz0156711;4.7;498
zz0156729;7.1;9204
zz0156734;4.1;175
zz0156735;2.9;905
zz0156741;5.0;561
zz0156757;6.0;1875
zz0156794;7.9;10107
zz0156807;4.3;1019
zz0156812;7.0;19069
zz0156820;6.1;206
zz0156833;7.0;140
zz0156836;7.4;210
zz0156843;3.7;2154
zz0156849;7.1;3007
zz0156859;5.6;346
zz0156874;7.2;144
zz0156887;8.0;54174
zz0156891;6.0;245
zz0156894;4.9;284
zz0156901;7.2;2185
zz0156906;7.0;726
zz0156934;5.3;19730
zz0156942;5.7;173
zz0156982;6.5;167
zz0156983;7.1;292
zz0156998;6.1;468
zz0157000;4.9;614
zz0157007;4.3;317
zz0157016;7.4;20168
zz0157030;6.9;172
zz0157044;6.7;4612
zz0157075;4.3;2176
zz0157079;3.6;162
zz0157102;3.6;397
zz0157117;6.7;1336
zz0157122;7.4;3248
zz0157124;6.6;241
zz0157134;6.9;124
zz0157154;7.4;1714
zz0157160;6.7;340
zz0157182;5.7;310
zz0157191;5.5;1394
zz0157197;3.3;349
zz0157201;6.1;151
zz0157208;6.6;1428
zz0157262;3.6;11337
zz0157320;6.8;154
zz0157356;6.9;634
zz0157360;7.6;105
zz0157366;7.0;975
zz0157411;5.8;453
zz0157427;3.2;153
zz0157460;7.5;576
zz0157472;5.2;13261
zz0157503;6.6;31999
zz0157515;4.8;181
zz0157583;6.3;19894
zz0157713;7.1;802
zz0157797;5.1;101
zz0157844;6.3;148
zz0157913;6.0;333
zz0157917;6.8;121
zz0157927;6.4;133
zz0157944;6.8;146
zz0157981;4.8;264
zz0157984;4.6;140
zz0157990;6.3;882
zz0158011;4.4;1385
zz0158030;6.8;3653
zz0158033;6.0;1594
zz0158049;4.5;249
zz0158092;6.7;191
zz0158117;6.2;645
zz0158154;6.0;171
zz0158213;7.1;411
zz0158302;6.6;2267
zz0158331;7.1;179
zz0158369;5.4;707
zz0158371;7.2;31733
zz0158438;6.0;152
zz0158445;4.9;133
zz0158446;6.5;511
zz0158449;6.2;142
zz0158470;4.6;666
zz0158489;6.9;490
zz0158493;6.2;9142
zz0158501;4.9;196
zz0158508;5.8;123
zz0158520;6.0;135
zz0158524;5.5;138
zz0158534;6.8;1358
zz0158539;6.0;290
zz0158581;5.3;694
zz0158583;6.4;2551
zz0158587;7.2;484
zz0158609;3.8;270
zz0158610;8.1;2941
zz0158622;3.6;21224
zz0158628;6.7;267
zz0158671;5.4;543
zz0158692;6.9;2388
zz0158714;7.7;11935
zz0158717;5.9;501
zz0158719;6.1;155
zz0158766;7.0;375
